time_min,temperature_c,nominal_position_mm,measured_position_mm,position_error_um,drift_component_um,noise_component_um,estimated_drift_um,compensated_error_um,compensated_position_mm,drift_trend_um,within_tolerance_before,within_tolerance_after
8.176352705410821,20.354720158919513,100.0,100.00117469111653,1.1746911165348977,0.8868003972987815,0.28789071923611614,0.8868003972987815,0.2878907192361162,100.00028789071924,0.7652405736395845,True,True
8.41683366733467,20.36436985738518,100.0,100.00048362936597,0.4836293659730959,0.9109246434629537,-0.42729527748985774,0.9109246434629537,-0.42729527748985774,99.99957270472251,0.7826040125240092,True,True
8.657314629258517,20.373954866304526,100.0,100.00100798942401,1.00798942401298,0.9348871657613156,0.07310225825166439,0.9348871657613156,0.0731022582516645,100.00007310225826,0.799967451408434,True,True
8.897795591182364,20.383473814811257,100.0,100.00027279999367,0.27279999367022134,0.9586845370281427,-0.6858845433579214,0.9586845370281427,-0.6858845433579214,99.99931411545664,0.8173308902928585,True,True
9.138276553106213,20.392925370240697,100.0,100.00051744830849,0.5174483084872912,0.9823134256017418,-0.46486511711445067,0.9823134256017418,-0.46486511711445067,99.99953513488289,0.8346943291772834,True,True
9.37875751503006,20.402308238900442,100.0,100.0010746720298,1.0746720298052987,1.0057705972511055,0.06890143255419323,1.0057705972511055,0.06890143255419323,100.00006890143256,0.852057768061708,True,True
9.619238476953907,20.41162116681849,100.0,100.00128751622005,1.2875162200446228,1.0290529170462293,0.25846330299839365,1.0290529170462293,0.2584633029983936,100.000258463303,0.8694212069461326,True,True
9.859719438877756,20.420862940468385,100.0,100.00111213624959,1.1121362495874534,1.0521573511709637,0.05997889841648967,1.0521573511709637,0.059978898416489734,100.00005997889842,0.8867846458305574,True,True
10.100200400801603,20.43003238747097,100.0,100.00103460406984,1.0346040698415402,1.0750809686774243,-0.040476898835884186,1.0750809686774243,-0.04047689883588412,99.99995952310117,0.904148084714982,True,True
10.34068136272545,20.439128377272365,100.0,100.00099243464973,0.9924346497246606,1.0978209431809116,-0.10538629345625107,1.0978209431809116,-0.10538629345625106,99.99989461370654,0.9215115235994067,True,True
10.581162324649299,20.448149821797752,100.0,100.00060289185787,0.6028918578657815,1.120374554494381,-0.5174826966285996,1.120374554494381,-0.5174826966285996,99.99948251730338,0.9388749624838314,True,True
10.821643286573146,20.457095676080584,100.0,100.00089079371726,0.8907937172633125,1.1427391902014605,-0.251945472938148,1.1427391902014605,-0.25194547293814806,99.99974805452706,0.9562384013682561,True,True
11.062124248496994,20.46596493886686,100.0,100.00100368877733,1.0036887773312273,1.164912347167153,-0.16122356983592562,1.164912347167153,-0.16122356983592567,99.99983877643017,0.9736018402526808,True,True
11.302605210420841,20.47475665319416,100.0,100.00155688441217,1.556884412162019,1.1868916329853985,0.3699927791766205,1.1868916329853985,0.36999277917662043,100.00036999277917,0.9909652791371055,True,True
11.543086172344688,20.483469906945004,100.0,100.00132894116871,1.3289411687114712,1.2086747673625098,0.12026640134896148,1.2086747673625098,0.12026640134896138,100.00012026640135,1.0083287180215301,True,True
11.783567134268537,20.492103833374358,100.0,100.00061319552906,0.6131955290589385,1.2302595834358954,-0.6170640543769569,1.2302595834358954,-0.6170640543769569,99.99938293594562,1.0256921569059547,True,True
12.024048096192384,20.50065761161081,100.0,100.00136507341831,1.3650734183151996,1.2516440290270214,0.11342938928817824,1.2516440290270214,0.11342938928817814,100.00011342938929,1.0430555957903795,True,True
12.264529058116231,20.509130467131303,100.0,100.00113804736968,1.1380473696825475,1.2728261678282582,-0.13477879814571078,1.2728261678282582,-0.1347787981457107,99.99986522120186,1.0604190346748041,True,True
12.50501002004008,20.51752167220902,100.0,100.00105688148041,1.0568814804154676,1.293804180522553,-0.23692270010708555,1.293804180522553,-0.2369227001070855,99.99976307729989,1.077782473559229,True,True
12.745490981963927,20.525830546334205,100.0,100.00152866306694,1.5286630669298173,1.3145763658355136,0.21408670109430375,1.3145763658355136,0.21408670109430372,100.00021408670109,1.0951459124436536,True,True
12.985971943887774,20.534056456607697,100.0,100.0016959909744,1.6959909743928254,1.3351411415192427,0.3608498328735828,1.3351411415192427,0.36084983287358274,100.00036084983287,1.1125093513280782,True,True
13.226452905811623,20.54219881810693,100.0,100.00168144508696,1.6814450869579916,1.355497045267322,0.3259480416906695,1.355497045267322,0.3259480416906695,100.00032594804169,1.129872790212503,True,True
13.46693386773547,20.550257094224175,100.0,100.00108191660243,1.0819166024325149,1.3756427355604384,-0.29372613312792345,1.3756427355604384,-0.2937261331279235,99.99970627386688,1.1472362290969276,True,True
13.707414829659317,20.558230796976858,100.0,100.0012873526609,1.2873526608942196,1.3955769924421446,-0.1082243315479251,1.3955769924421446,-0.10822433154792499,99.99989177566846,1.1645996679813524,True,True
13.947895791583166,20.56611948728974,100.0,100.00153124091922,1.5312409192155967,1.4152987182243493,0.11594220099124737,1.4152987182243493,0.11594220099124741,100.00011594220099,1.181963106865777,True,True
14.188376753507013,20.573922775248846,100.0,100.00177624773262,1.7762477326149408,1.4348069381221151,0.3414407944928257,1.4348069381221151,0.3414407944928257,100.00034144079449,1.1993265457502016,True,True
14.428857715430862,20.581640320326937,100.0,100.00128638981757,1.2863898175714903,1.4541008008173417,-0.16771098324585149,1.4541008008173417,-0.16771098324585143,99.99983228901675,1.2166899846346264,True,True
14.669338677354709,20.589271831580422,100.0,100.00140819893711,1.40819893711872,1.473179578951056,-0.06498064183233598,1.473179578951056,-0.06498064183233598,99.99993501935816,1.234053423519051,True,True
14.909819639278556,20.596817067817618,100.0,100.00110482542864,1.1048254286419348,1.4920426695440447,-0.38721724090210985,1.4920426695440447,-0.38721724090210996,99.9996127827591,1.2514168624034756,True,True
15.150300601202405,20.60427583773822,100.0,100.00109201727592,1.0920172759173186,1.5106895943455534,-0.41867231842823477,1.5106895943455534,-0.4186723184282348,99.99958132768157,1.2687803012879004,True,True
15.390781563126252,20.611648000043928,100.0,100.00181350403795,1.8135040379477898,1.5291200001098204,0.2843840378379693,1.5291200001098204,0.2843840378379694,100.00028438403784,1.286143740172325,True,True
15.631262525050099,20.618933463520165,100.0,100.0020220176688,2.0220176688001996,1.5473336588004116,0.474684009999788,1.5473336588004116,0.474684009999788,100.00047468401,1.3035071790567498,False,True
15.871743486973948,20.62613218708881,100.0,100.00154012692516,1.5401269251689091,1.5653304677220259,-0.025203542553116846,1.5653304677220259,-0.025203542553116742,99.99997479645745,1.3208706179411744,True,True
16.112224448897795,20.63324417983197,100.0,100.00193434696384,1.9343469638421316,1.583110449579923,0.3512365142622084,1.583110449579923,0.3512365142622085,100.00035123651426,1.3382340568255993,True,True
16.352705410821642,20.64026950098671,100.0,100.00172724636123,1.727246361233451,1.6006737524667791,0.12657260876667195,1.6006737524667791,0.12657260876667187,100.00012657260876,1.3555974957100239,True,True
16.59318637274549,20.647208259910816,100.0,100.00139222873567,1.3922287356652454,1.6180206497770389,-0.22579191411179347,1.6180206497770389,-0.22579191411179345,99.99977420808588,1.3729609345944485,True,True
16.83366733466934,20.654060616019542,100.0,100.00176164000197,1.7616400019768008,1.6351515400488559,0.12648846192794486,1.6351515400488559,0.12648846192794494,100.00012648846193,1.3903243734788733,True,True
17.074148296593187,20.660826778693423,100.0,100.002190379745,2.1903797449966462,1.652066946733557,0.5383127982630892,1.652066946733557,0.5383127982630893,100.00053831279827,1.407687812363298,False,True
17.314629258517034,20.667507007157194,100.0,100.0016562284042,1.6562284042045032,1.6687675178929862,-0.012539113688483037,1.6687675178929862,-0.012539113688482928,99.99998746088632,1.4250512512477227,True,True
17.55511022044088,20.674101610329902,100.0,100.00223287930535,2.232879305359658,1.6852540258247561,0.5476252795349021,1.6852540258247561,0.5476252795349019,100.00054762527954,1.4424146901321473,False,True
17.795591182364728,20.68061094664624,100.0,100.00078461658019,0.7846165801841901,1.7015273666156006,-0.9169107864314104,1.7015273666156006,-0.9169107864314104,99.99908308921357,1.459778129016572,True,True
18.036072144288575,20.687035423849277,100.0,100.00200525443616,2.0052544361545217,1.7175885596231932,0.2876658765313283,1.7175885596231932,0.28766587653132847,100.00028766587653,1.4771415679009965,False,True
18.276553106212425,20.69337549875468,100.0,100.00176390522077,1.7639052207700596,1.7334387468866996,0.030466473883359928,1.7334387468866996,0.03046647388335999,100.00003046647389,1.4945050067854215,True,True
18.517034068136272,20.69963167698652,100.0,100.0016444266198,1.6444266198032471,1.7490791924663007,-0.10465257266305361,1.7490791924663007,-0.10465257266305361,99.99989534742734,1.5118684456698461,True,True
18.75751503006012,20.705804512684914,100.0,100.0017966275535,1.79662755349971,1.7645112817122843,0.0321162717874258,1.7645112817122843,0.03211627178742571,100.00003211627178,1.5292318845542707,True,True
18.997995991983966,20.71189460818553,100.0,100.00108408740036,1.084087400353516,1.7797365204638282,-0.6956491201103124,1.7797365204638282,-0.6956491201103123,99.9993043508799,1.5465953234386953,True,True
19.238476953907814,20.717902613671306,100.0,100.00171787137343,1.7178713734351365,1.7947565341782656,-0.07688516074312918,1.7947565341782656,-0.07688516074312912,99.99992311483926,1.56395876232312,True,True
19.478957915831664,20.723829226796447,100.0,100.00193456246701,1.9345624670202282,1.809573066991117,0.12498940002911124,1.809573066991117,0.12498940002911119,100.00012498940004,1.581322201207545,True,True
19.71943887775551,20.729675192282972,100.0,100.00234145089637,2.3414508963669607,1.8241879807074302,0.5172629156595306,1.8241879807074302,0.5172629156595305,100.00051726291566,1.5986856400919696,False,True
19.95991983967936,20.73544130149007,100.0,100.00165720867733,1.6572086773293986,1.838603253725175,-0.18139457639577658,1.838603253725175,-0.1813945763957765,99.9998186054236,1.6160490789763942,True,True
20.200400801603205,20.74112839195646,100.0,100.00156984821888,1.5698482188785388,1.8528209798911544,-0.28297276101261565,1.8528209798911544,-0.2829727610126156,99.99971702723899,1.6334125178608188,True,True
20.440881763527052,20.746737346916067,100.0,100.00169122840204,1.6912284020355797,1.8668433672901674,-0.17561496525458778,1.8668433672901674,-0.17561496525458775,99.99982438503474,1.6507759567452434,True,True
20.6813627254509,20.75226909478724,100.0,100.00220106347817,2.201063478163829,1.880672736968103,0.3203907411957259,1.880672736968103,0.32039074119572586,100.0003203907412,1.6681393956296682,False,True
20.92184368737475,20.7577246086359,100.0,100.00200937440997,2.0093744099706408,1.894311521589751,0.11506288838088956,1.894311521589751,0.11506288838088974,100.00011506288838,1.685502834514093,False,True
21.162324649298597,20.763104905612796,100.0,100.00172234619271,1.7223461927135255,1.9077622640319891,-0.18541607131846358,1.9077622640319891,-0.1854160713184636,99.99981458392868,1.7028662733985176,True,True
21.402805611222444,20.76841104636533,100.0,100.0021006712175,2.100671217502999,1.9210276159133244,0.17964360158967463,1.9210276159133244,0.17964360158967452,100.00017964360158,1.7202297122829422,False,True
21.64328657314629,20.773644134424185,100.0,100.00196808747833,1.9680874783322757,1.9341103360604617,0.033977142271814136,1.9341103360604617,0.03397714227181403,100.00003397714227,1.737593151167367,True,True
21.883767535070138,20.778805315565183,100.0,100.0022860390356,2.286039035599469,1.9470132889129577,0.3390257466865112,1.9470132889129577,0.3390257466865112,100.00033902574668,1.7549565900517916,False,True
22.12424849699399,20.7838957771467,100.0,100.00171402086,1.714020860009677,1.9597394428667503,-0.24571858285707332,1.9597394428667503,-0.24571858285707338,99.99975428141714,1.7723200289362164,True,True
22.364729458917836,20.788916747423034,100.0,100.00185761011724,1.8576101172483663,1.9722918685575852,-0.11468175130921887,1.9722918685575852,-0.11468175130921887,99.99988531824869,1.789683467820641,True,True
22.605210420841683,20.793869494834123,100.0,100.00184743588349,1.8474358834890523,1.9846737370853074,-0.13723785359625515,1.9846737370853074,-0.13723785359625507,99.9998627621464,1.8070469067050658,True,True
22.84569138276553,20.798755327272037,100.0,100.00148465808634,1.4846580863338508,1.9968883181800923,-0.5122302318462415,1.9968883181800923,-0.5122302318462415,99.99948776976815,1.8244103455894904,True,True
23.086172344689377,20.803575591324645,100.0,100.00211258107528,2.1125810752842136,2.008938978311612,0.10364209697260161,2.008938978311612,0.10364209697260174,100.00010364209697,1.841773784473915,False,True
23.326653306613224,20.808331671496894,100.0,100.002112198524,2.1121985240051973,2.020829178742236,0.09136934526296125,2.020829178742236,0.09136934526296114,100.00009136934526,1.8591372233583396,False,True
23.567134268537075,20.813024989410188,100.0,100.00203435218334,2.034352183350331,2.03256247352547,0.0017897098248613112,2.03256247352547,0.001789709824861152,100.00000178970983,1.8765006622427645,False,True
23.80761523046092,20.81765700298028,100.0,100.00196203701077,1.9620370107693976,2.044142507450699,-0.08210549668130142,2.044142507450699,-0.08210549668130152,99.99991789450331,1.8938641011271893,True,True
24.04809619238477,20.82222920557419,100.0,100.00156019325422,1.5601932542178272,2.055573013935472,-0.495379759717645,2.055573013935472,-0.49537975971764503,99.99950462024029,1.9112275400116139,True,True
24.288577154308616,20.826743125146603,100.0,100.0019196319499,1.9196319498986316,2.066857812866507,-0.14722586296787565,2.066857812866507,-0.14722586296787554,99.99985277413703,1.9285909788960385,True,True
24.529058116232463,20.831200323356295,100.0,100.00195805072761,1.9580507276063694,2.0780008083907386,-0.1199500807843693,2.0780008083907386,-0.1199500807843692,99.99988004991921,1.945954417780463,True,True
24.769539078156313,20.83560239466305,100.0,100.00180820894244,1.808208942430055,2.0890059866576216,-0.2807970442275666,2.0890059866576216,-0.2807970442275667,99.99971920295577,1.9633178566648881,True,True
25.01002004008016,20.839950965405592,100.0,100.00204342741443,2.0434274144308766,2.0998774135139797,-0.05644999908310319,2.0998774135139797,-0.05644999908310311,99.99994355000092,1.9806812955493127,False,True
25.250501002004007,20.84424769286113,100.0,100.00225203703204,2.252037032037917,2.1106192321528283,0.14141779988508843,2.1106192321528283,0.1414177998850885,100.00014141779988,1.9980447344337373,False,True
25.490981963927855,20.84849426428696,100.0,100.00278140072614,2.7814007261410834,2.1212356607173977,0.6601650654236856,2.1212356607173977,0.6601650654236857,100.00066016506543,2.015408173318162,False,True
25.7314629258517,20.852692395944757,100.0,100.00219283322436,2.192833224353037,2.131730989861893,0.06110223449114363,2.131730989861893,0.061102234491143825,100.0000611022345,2.0327716122025867,False,True
25.97194388777555,20.856843832108108,100.0,100.00223225221703,2.232252217023238,2.1421095802702705,0.09014263675296752,2.1421095802702705,0.09014263675296741,100.00009014263675,2.050135051087011,False,True
26.2124248496994,20.86095034405379,100.0,100.00212631978961,2.126319789616318,2.1523758601344767,-0.026056070518158524,2.1523758601344767,-0.026056070518158503,99.99997394392948,2.0674984899714364,False,True
26.452905811623246,20.865013729037514,100.0,100.00149096439723,1.4909643972391209,2.1625343225937854,-0.6715699253546645,2.1625343225937854,-0.6715699253546645,99.99932843007464,2.0848619288558607,True,True
26.693386773547093,20.86903580925458,100.0,100.00216330966673,2.163309666729224,2.17258952313645,-0.009279856407225907,2.17258952313645,-0.00927985640722584,99.99999072014359,2.102225367740285,False,True
26.93386773547094,20.87301843078612,100.0,100.00220362665044,2.203626650444663,2.182546076965304,0.021080573479359252,2.182546076965304,0.0210805734793591,100.00002108057348,2.11958880662471,False,True
27.174348697394787,20.87696346253158,100.0,100.0030545433957,3.0545433956988024,2.1924086563289524,0.8621347393698501,2.1924086563289524,0.86213473936985,100.00086213473936,2.1369522455091348,False,True
27.414829659318634,20.880872795127917,100.0,100.00213485565014,2.1348556501464007,2.2021819878197935,-0.06732633767339288,2.2021819878197935,-0.0673263376733928,99.99993267366233,2.154315684393559,False,True
27.655310621242485,20.884748339856323,100.0,100.00231741241946,2.3174124194575714,2.211870849640807,0.10554156981676435,2.211870849640807,0.10554156981676455,100.00010554156982,2.1716791232779844,False,True
27.895791583166332,20.888592027536923,100.0,100.00220933094944,2.2093309494454725,2.2214800688423075,-0.012149119396835158,2.2214800688423075,-0.01214911939683505,99.9999878508806,2.189042562162409,False,True
28.13627254509018,20.892405807412246,100.0,100.00182197720537,1.821977205363778,2.231014518530614,-0.40903731316683617,2.231014518530614,-0.4090373131668361,99.99959096268684,2.2064060010468336,True,True
28.376753507014026,20.89619164601999,100.0,100.00264046710014,2.640467100130231,2.2404791150499737,0.3999879850802572,2.2404791150499737,0.39998798508025724,100.00039998798508,2.223769439931258,False,True
28.617234468937873,20.899951526055823,100.0,100.00251305537658,2.5130553765799277,2.2498788151395566,0.26317656144037094,2.2498788151395566,0.26317656144037116,100.00026317656145,2.241132878815683,False,True
28.857715430861724,20.90368744522681,100.0,100.00253607979454,2.536079794532095,2.259218613067029,0.2768611814650664,2.259218613067029,0.27686118146506633,100.00027686118146,2.2584963177001076,False,True
29.09819639278557,20.90740141509618,100.0,100.00195021792857,1.9502179285622954,2.268503537740454,-0.3182856091781586,2.268503537740454,-0.3182856091781585,99.99968171439082,2.2758597565845324,True,True
29.338677354709418,20.91109545992007,100.0,100.00276871665862,2.7687166586278087,2.277738649800174,0.4909780088276347,2.277738649800174,0.49097800882763476,100.00049097800883,2.293223195468957,False,True
29.579158316633265,20.914771615476937,100.0,100.00179628116672,1.7962811667150442,2.2869290386923424,-0.49064787197729826,2.2869290386923424,-0.4906478719772982,99.99950935212803,2.3105866343533816,True,True
29.819639278557112,20.91843192789029,100.0,100.00250147980256,2.501479802555817,2.2960798197257226,0.20539998283009459,2.2960798197257226,0.20539998283009453,100.00020539998283,2.327950073237806,False,True
30.06012024048096,20.922078452445465,100.0,100.00307185560014,3.0718556001471553,2.3051961311136626,0.7666594690334925,2.3051961311136626,0.7666594690334927,100.00076665946904,2.345313512122231,False,True
30.30060120240481,20.925713252401085,100.0,100.00196759541721,1.9675954172069714,2.3142831310027123,-0.3466877137957409,2.3142831310027123,-0.3466877137957409,99.9996533122862,2.3626769510066556,True,True
30.541082164328657,20.929338397795906,100.0,100.00212514178912,2.125141789128795,2.323345994489765,-0.19820420536097016,2.323345994489765,-0.19820420536097005,99.99980179579464,2.3800403898910805,False,True
30.781563126252504,20.932955964251754,100.0,100.00236726788842,2.367267888410059,2.3323899106293844,0.034877977780674425,2.3323899106293844,0.034877977780674474,100.00003487797778,2.397403828775505,False,True
31.02204408817635,20.936568031773234,100.0,100.0021652036005,2.165203600492416,2.3414200794330853,-0.17621647894066972,2.3414200794330853,-0.1762164789406695,99.99982378352107,2.4147672676599297,False,True
31.262525050100198,20.94017668354488,100.0,100.00180770950799,1.8077095079890544,2.350441708862201,-0.5427322008731464,2.350441708862201,-0.5427322008731466,99.99945726779913,2.4321307065443545,True,True
31.50300601202405,20.9437840047265,100.0,100.002383457053,2.3834570529983576,2.359460011816248,0.023997041182109564,2.359460011816248,0.02399704118210977,100.00002399704118,2.4494941454287793,False,True
31.743486973947896,20.947392081247365,100.0,100.00199667390332,1.996673903314276,2.3684802031184127,-0.3718062998041367,2.3684802031184127,-0.3718062998041367,99.99962819370019,2.4668575843132037,True,True
31.983967935871743,20.95100299859994,100.0,100.00254326484722,2.5432648472221624,2.377507496499849,0.16575735072231354,2.377507496499849,0.16575735072231357,100.00016575735073,2.4842210231976285,False,True
32.22444889779559,20.954618840633888,100.0,100.0020647486196,2.0647486196028884,2.3865471015847195,-0.3217984819818311,2.3865471015847195,-0.32179848198183114,99.99967820151802,2.5015844620820533,False,True
32.46492985971944,20.958241688351013,100.0,100.00293808126263,2.9380812626336708,2.395604220877532,0.5424770417561388,2.395604220877532,0.5424770417561389,100.00054247704176,2.518947900966478,False,True
32.705410821643284,20.96187361870185,100.0,100.00213054539444,2.130545394436945,2.404684046754628,-0.274138652317683,2.404684046754628,-0.2741386523176832,99.99972586134768,2.5363113398509025,False,True
32.945891783567134,20.9655167033846,100.0,100.00230107022779,2.3010702277895168,2.413791758461503,-0.11272153067198644,2.413791758461503,-0.11272153067198643,99.99988727846933,2.5536747787353273,False,True
33.18637274549098,20.969173007647104,100.0,100.0027076635452,2.707663545197144,2.4229325191177598,0.2847310260793844,2.4229325191177598,0.2847310260793843,100.00028473102608,2.5710382176197517,False,True
33.42685370741483,20.97284458909254,100.0,100.00200130896198,2.001308961979462,2.4321114727313464,-0.4308025107518843,2.4321114727313464,-0.43080251075188425,99.99956919748925,2.5884016565041765,False,True
33.66733466933868,20.976533496489555,100.0,100.00252094471834,2.520944718335333,2.441333741223888,0.0796109771114453,2.441333741223888,0.07961097711144527,100.00007961097711,2.6057650953886013,False,True
33.90781563126252,20.98024176858749,100.0,100.00290810438547,2.908104385467575,2.450604421468725,0.4574999639988498,2.450604421468725,0.45749996399884996,100.000457499964,2.6231285342730257,False,True
34.14829659318637,20.98397143293741,100.0,100.00189730945024,1.8973094502470929,2.4599285823435224,-0.5626191320964296,2.4599285823435224,-0.5626191320964296,99.9994373808679,2.640491973157451,True,True
34.38877755511022,20.987724504719598,100.0,100.00253393311229,2.533933112285301,2.4693112617989943,0.06462185048630648,2.4693112617989943,0.06462185048630653,100.00006462185048,2.6578554120418754,False,True
34.62925851703407,20.991502985578222,100.0,100.00256971644193,2.569716441932504,2.4787574639455556,0.09095897798694823,2.4787574639455556,0.09095897798694841,100.00009095897799,2.6752188509263,False,True
34.86973947895792,20.995308862463798,100.0,100.00276191016128,2.761910161281553,2.4882721561594945,0.2736380051220586,2.4882721561594945,0.2736380051220584,100.00027363800513,2.692582289810725,False,True
